Bankrupt?, Operating Gross Margin, Operating Profit Rate, Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Cash Flow Per Share, Revenue Per Share (Yuan ¥), Net profit before tax/Paid-in capital, Revenue per person, Working Capital to Total Assets, Cash/Total Assets, Cash/Current Liability, Inventory/Working Capital, Inventory/Current Liability, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Cash Flow to Total Assets, Net Income to Total Assets
0,0.6502544,0.999168407,0.000709314,0,0.467832549,0.008925893,0.198906772,0.448150244,0.095981366,0.250953925,0.003536859,0.709857588,0.120267927,0.003939166,0.276384131,0.005321906,0.943895459,0.002292305,0.262269161,0.68830128,0.89171835
1,0.604750717,0.998707604,0.000440344,0,0.461120757,0.000784078,0,0.317005022,0.001875463,0.148284443,0.028759015,0.702091803,0.002993671,9010000000,0.276035011,0.009271533,0.913148656,0.001998742,0.040615956,0.625635212,0.740965953
0,0.595857536,0.998921713,8340000000,2170000000,0.461043591,0.000409041,0,0.3172526,0.010980535,0.164195762,0.1179854,0.744820432,0.014115791,0.001028308,0.275193853,0.004953201,0.925850632,0.002050445,0.01559402,0.621290906,0.779551244
0,0.612541259,0.999168522,0.00010442,3400000000,0.465611501,0.000311031,0.173803016,0.322734668,0.024834763,0.201153759,0.014097499,0.804631658,0.034282488,0.003111447,0.277115855,0.004697058,0.946701629,0.002760306,0.012373266,0.637266275,0.834378808
0,0.610962972,0.999038185,0.000209186,749000000,0.483784169,0.002446245,0,0.324007922,0.012387132,0.172520926,0.007020842,0.881581217,0.049864378,0.01013519,0.277156554,0.032808957,0.942492298,0.002312397,0.023295513,0.619932722,0.807191933
0,0.569098719,0.998043785,0.000532622,0,0.461676019,0.000660066,0,0.317747754,0.000680612,0.166850162,0.017296535,0.731140753,0.006598859,0.000545619,0.276429003,0.005906178,0.928419486,0.00203431,0.006087873,0.638405496,0.7889635
0,0.597861024,0.998870526,0.000163741,0,0.462984491,0.000574057,0,0.326483695,0.038809988,0.153351934,0.016879397,0.754749854,0.077490195,0.001891184,0.280697658,0.002643652,0.928260902,0.002135918,0.022630783,0.658019026,0.783484433
0,0.612649361,0.999147261,0.000127085,0,0.46160724,0.000725073,0.262982083,0.318313645,0.030083035,0.188439786,0.011483043,0.744224422,0.019692666,0.000719648,0.275654659,0.002036688,0.938685704,0.002405792,0.020765709,0.643650329,0.817327446
0,0.6383704,0.99899289,0.000694282,0,0.46891791,0.000868087,0,0.333875645,0.038658741,0.176065153,0.006362822,0.75515541,0.097009498,0.004909952,0.283204197,0.010040191,0.936699191,0.002248781,0.160453273,0.678028557,0.813653488
0,0.597500685,0.998851461,0.000180046,0,0.481984181,0.0009971,0,0.336386786,0.012432506,0.151579821,0.118828489,0.893817729,0.04433693,0.002267165,0.27769203,0.035620335,0.91344488,0.002009451,0.044355834,0.64353905,0.738685644
0,0.630788855,0.999341727,0.000223525,0,0.484804107,0.000376038,0.234942808,0.33086935,0.017181663,0.19991705,0.015563356,0.797504366,0.134501191,0.01531655,0.27697486,0,0.951529832,0.002631225,0.024034368,0.600129676,0.852418689
0,0.603107569,0.998967008,0.000154375,8930000000,0.453779891,0.00050405,0.098795425,0.30536889,0.029901538,0.173516326,0.055758413,0.845641068,0.092132253,0.004733628,0.277111742,0.004535492,0.931421115,0.002276577,0.028570642,0.665619812,0.803746481
0,0.605384915,0.999078164,7980000000,645000000,0.465024366,0.000489049,0.257718393,0.327191059,0.053904442,0.1925345,0.018615513,0.779950492,0.050331231,0.002103995,0.277647968,0.005622985,0.945942283,0.002420753,0.021848627,0.641977717,0.820356356
0,0.619351677,0.999180424,0.000201439,8030000000,0.473705577,0.000328033,0.166211155,0.326342223,0.01913275,0.182942463,0.01074277,0.877432572,0.076281561,0.006450495,0.277226747,0.018324299,0.943451758,0.002381492,0.033571219,0.645832412,0.825734621
0,0.6106747,0.998860704,0.000382179,0,0.438828078,0.000389039,0,0.314069463,0.006216253,0.168976699,0.012076436,0.896779177,0.016324031,0.004175908,0.277048216,0.018603574,0.932131598,0.002235414,0.02566535,0.49643063,0.796766935
0,0.623149656,0.999216705,0.000226069,0,0.467039078,0.00080108,0.219759085,0.324609182,0.012130012,0.179300204,0.012558201,0.728591941,0.026451298,0.001498582,0.276878954,0.000804864,0.92064588,0.002380413,0.020024602,0.648668372,0.813588459
0,0.585205898,0.998682415,0.000151946,0,0.443201396,0.000139014,0,0.309117918,0.009573937,0.156307971,0.010246317,0.752039383,0.010043723,0.001692598,0.27697486,0,0.923215214,0.001795933,0.009689373,0.628335925,0.771309423
0,0.600174404,0.999002596,7170000000,0,0.462528203,0.000565057,0,0.319091745,0.021885445,0.170462258,0.026970022,0.749603689,0.025465861,0.001314236,0.262837081,0.004209488,0.932700387,0.002282098,0.013110115,0.640393742,0.799948085
0,0.609060379,0.999067303,0.000149518,0,0.470476334,0.000539054,0.785403381,0.323335927,0.010315048,0.170748812,0.007470294,0.760692749,0.026310281,0.002063846,0.277268222,0.001596149,0.92077805,0.002238992,0.02500156,0.647441575,0.797269501
0,0.600210438,0.998644515,0.000430746,0,0.46290397,0,0,0.32386645,0.003493806,0.162695121,0.053058767,0.73631012,0.026833667,0.00058997,0.27697486,0,0.903572792,0.002092448,0.016511851,0.652891891,0.782648427
0,0.600873463,0.999020044,6560000000,0,0.463883647,0.000426043,0.393764551,0.325917804,0.076803243,0.173817962,0.051763289,0.81351005,0.043102142,0.001949242,0.277400612,0.008225554,0.937753404,0.002249672,0.026198506,0.642277098,0.798971327
0,0.598531256,0.998931188,0.000116908,951000000,0.464373485,0.00040404,0,0.321708991,0.02267193,0.164897067,0.01043726,0.755393085,0.034678875,0.002360869,0.277914449,0.00213996,0.935724729,0.002161525,0.016387898,0.643100044,0.789377614
0,0.627999827,0.999131316,0.000389348,0,0.465304513,0,0.219050511,0.322770036,0.02090234,0.183349672,0.012708018,0.867361103,0.042336011,0.002277424,0.277186148,0.009002599,0.942366688,0.00231026,0.051391268,0.650959707,0.8201135
0,0.607878465,0.999110286,8750000000,4350000000,0.455360123,0.000269027,0.207207207,0.307208036,0.055583284,0.216876555,0.026517633,0.839656004,0.055286279,0.003951108,0.277247458,0.011773778,0.948643456,0.002581181,0.023316928,0.661537295,0.84390054
0,0.611481861,0.999109709,0.000145702,749000000,0.463863516,0.00039604,0.304585484,0.321107731,0.032790356,0.184450645,0.018257127,0.827907086,0.123721143,0.006933823,0.277261524,0.008430552,0.941597753,0.00234069,0.03205384,0.656811465,0.816730417
0,0.603986797,0.999035296,9860000000,165000000,0.461605563,0.00040004,0.273813139,0.318349013,0.031716503,0.186019154,0.017202532,0.796949351,0.053088743,0.001691477,0.277353724,0.003802491,0.936892955,0.002402031,0.016349157,0.648905807,0.812420374
0,0.608274838,0.999034718,0.000170564,9030000000,0.45972002,0.000612061,0.141613524,0.313680413,0.024108777,0.174662544,0.006057312,0.788344431,0.095306293,0.004387157,0.277472875,0.005884946,0.934330997,0.002292855,0.021459518,0.677740148,0.80384991
0,0.611359345,0.999158007,9560000000,1780000000,0.464395293,0.000562056,0.243344468,0.326165382,0.041729056,0.207970741,0.019023839,0.800715273,0.03369418,0.001284162,0.277567812,0.007695385,0.945605537,0.002663129,0.016466796,0.641912807,0.837717437
0,0.617326569,0.999249636,9960000000,2330000000,0.492997157,0.002286229,0.206194959,0.335608686,0.024592767,0.1991705,0.018803519,0.881503768,0.448352833,0.051952424,0.277061475,0.008911145,0.954629222,0.0027259,0.019278977,0.773373093,0.851935699
0,0.605730841,0.999022124,0.000141308,576000000,0.47110373,0.000371037,0.166514829,0.342010328,0.083125369,0.228700701,0.017090904,0.795319222,0.024365531,0.001173636,0.277142232,0.002450534,0.953716562,0.002481233,0.043099863,0.646644162,0.85935799
0,0.609478372,0.999080706,0.000142811,3240000000,0.45937445,0.000609061,0.215710092,0.314989036,0.016637173,0.174677626,0.017255409,0.783925257,0.038431932,0.002161482,0.277776412,0.010222813,0.93475401,0.002322347,0.018040951,0.632432851,0.805706384
0,0.620238112,0.999208848,0.000187215,0,0.47096114,0.000878088,0.310557749,0.326271486,0.011857767,0.178832667,0.01818075,0.690497106,0.098150276,0.004410066,0.276965247,0.000175478,0.885934927,0.002382921,0.02873542,0.684630651,0.821684266
0,0.613406074,0.999072271,0.000214274,0,0.467356131,0.000429043,0.250227756,0.330232723,0.016410303,0.172309781,0.01180324,0.615437424,0.021252845,0.000661137,0.276966448,0.000239383,0.909721871,0.002265429,0.028448084,0.638428338,0.80185597
0,0.612692602,0.999036105,0.000241796,896000000,0.463075078,0.000654065,0.01407025,0.318384381,0.01042092,0.188605686,0.010528326,0.757853412,0.02364333,0.004041772,0.277037037,0.00053277,0.956321306,0.002648076,0.015272604,0.624733846,0.833342696
0,0.608015394,0.999130738,6920000000,0,0.469998239,0.00010101,0.216519891,0.320011318,0.00942269,0.17976774,0.015463478,0.866808318,0.014332566,0.003076919,0.277110779,0.023002316,0.945028647,0.002757472,0.006915142,0.61777607,0.817317262
0,0.602927399,0.999037607,8550000000,0,0.467856034,0.000449045,0.387083713,0.322593195,0.013884478,0.17023603,0.035600664,0.73118116,0.00050239,4950000000,0.276581852,0.005057151,0.931901681,0.002254899,0.010994879,0.642725445,0.79755045
0,0.605456983,0.999036452,0.000124309,0.00012632,0.472153863,0.000154015,0,0.326165382,0.037025273,0.188658472,0.015604483,0.776697752,0.156251791,0.015144496,0.27701262,0.000650706,0.946818668,0.002506151,0.025662132,0.672348185,0.837448652
0,0.613060148,0.998735336,0.000545804,5820000000,0.462823448,0.000524052,0,0.320506472,0.011237654,0.145705452,0.008187066,0.688692708,0.008798279,0.000396402,0.276872871,0.001922834,0.91797485,0.002067865,0.042997684,0.638952856,0.755144193
0,0.600844636,0.999014844,7080000000,0,0.465294448,0.000409041,0.419171981,0.324078659,0.025908617,0.176133022,0.011013028,0.765933189,0.029627985,0.001659762,0.277898072,0.005423529,0.933731335,0.002321481,0.012679211,0.65587713,0.802741138
0,0.608462215,0.999139635,6810000000,1410000000,0.483963665,0.000456046,0.310658974,0.326908113,0.058956093,0.210346128,0.190123819,0.883905164,0.20845899,0.032062177,0.276992082,0.002394911,0.957007784,0.002569853,0.034747998,0.668846684,0.865101061
0,0.629477219,0.999243512,0.000300886,1000000000,0.478144318,0.000168017,0.202550865,0.333804909,0.016168308,0.189239122,0.006900401,0.752381055,0.043274172,0.003721234,0.277143392,0.000189093,0.952756274,0.002437204,0.025619594,0.646304314,0.827036889
0,0.617405843,0.99907724,0.000270242,5130000000,0.470464592,0.000418042,0.269561697,0.326625168,0.019072251,0.177505467,0.011944245,0.775531667,0.07200232,0.005477246,0.27742523,0.005820679,0.93610744,0.002300981,0.030628671,0.652159677,0.808685039
0,0.603950763,0.998978447,0.000152293,4240000000,0.466255672,0.000224022,0.016094746,0.325564123,0.032881105,0.189344695,0.017748924,0.777990849,0.060964274,0.003536616,0.277400269,0.00460402,0.952783791,0.002484447,0.021722834,0.646350466,0.828317899
0,0.609060379,0.999092261,0.000124541,2650000000,0.474940238,0.00040104,0.189087964,0.326943482,0.024683516,0.185393258,0.008507263,0.806825579,0.098348,0.010158407,0.2772493,0.01082633,0.943251032,0.002519429,0.01851407,0.64645563,0.827329567
0,0.633786881,0.999235424,0.000378131,0,0.469768417,0.000332033,0.279481729,0.325458018,0.011842643,0.178410376,0.005137846,0.728906484,0.029565779,0.002211755,0.276930121,0.000488633,0.946030084,0.002309391,0.034900923,0.644837277,0.812180638
0,0.607972153,0.999144026,5520000000,0,0.465613179,0.000238024,0.269561697,0.323901818,0.025575873,0.187964709,0.043670226,0.797776521,0.019364851,0.000979486,0.277417963,0.007185681,0.942389679,0.002635077,0.011931658,0.616500556,0.824256086
0,0.601990516,0.99890207,0.000201323,0,0.460755056,0.000473047,0,0.316828181,0.010647791,0.153781766,0.014520512,0.753922803,0.02914019,0.00254005,0.279573008,0.005320615,0.923870207,0.002061494,0.023654186,0.627324549,0.772612938
0,0.603179636,0.999019697,0.000102801,0,0.464786157,0.000519052,0,0.32308835,0.015442322,0.169127517,0.011682799,0.715389075,0.012563168,0.000679599,0.276900289,0.000958375,0.932257778,0.002223684,0.012769128,0.642171542,0.795475388
0,0.606992029,0.999083364,0.000100257,628000000,0.46570041,0.000187019,0.226541148,0.326448327,0.020267102,0.179714954,0.047803416,0.771579113,0.003183824,0.000125022,0.277118341,0.000806354,0.936897981,0.002462249,0.011700985,0.644071756,0.811864278
0,0.599698756,0.999026052,4050000000,764000000,0.463341805,0.000343034,0.196578601,0.320895522,0.032245867,0.181411658,0.01689996,0.789403257,0.0835505,0.004233693,0.277699513,0.009689673,0.938312923,0.002621443,0.007805734,0.652516451,0.813846855
0,0.611827787,0.999127965,0.000132982,3090000000,0.481606737,0,0.201437392,0.338579614,0.054963171,0.213452982,0.050623504,0.867310399,0.204873911,0.020032812,0.276998671,0.001843333,0.951745199,0.002528959,0.033986586,0.723390606,0.855448146
0,0.601298664,0.99902559,6610000000,475000000,0.458037459,0.000515052,0.260856362,0.310108227,0.053828819,0.181192972,0.038552943,0.844577516,0.0550967,0.002775146,0.277247294,0.008750573,0.937419516,0.002358974,0.020022143,0.660710212,0.811072694
0,0.612757463,0.999115024,0.000139111,3160000000,0.467381294,0.000319032,0.23352566,0.325316545,0.025228005,0.190920745,0.009896744,0.753984563,0.019230154,0.001228741,0.28031284,0.00510007,0.945392532,0.00250133,0.019779003,0.646216129,0.827377068
0,0.614991568,0.999203302,0.000108583,1270000000,0.466772351,0.000333033,0.160542565,0.328464314,0.024486894,0.195731845,0.009996622,0.765973412,0.07901472,0.004840333,0.277683394,0.004563432,0.945109362,0.002685849,0.0111224,0.640941398,0.825644362
0,0.616822093,0.999167136,0.000174149,0,0.46555111,0.000478048,0.224010527,0.324290868,0.041487061,0.207646482,0.006260006,0.781212812,0.012775286,0.000734735,0.27697486,0,0.94854295,0.00249923,0.03283563,0.642341683,0.847717892
0,0.646168149,0.999330173,0.000481857,0,0.463311609,0,0.300840166,0.337695409,0.016183432,0.195136113,0.052485936,0.800184445,0.014749104,0.000345619,0.276985029,8030000000,0.937189206,0.002361341,0.015066722,0.641504119,0.80753795
0,0.615834763,0.999159509,0.000158769,3070000000,0.476359427,0.000727073,0.226439923,0.332602391,0.029674668,0.200098032,0.005502108,0.822874309,0.037679021,0.003043855,0.277283682,0.012240737,0.953240519,0.002550646,0.024403965,0.649407659,0.841772342
0,0.636539875,0.999134898,0.000522908,0,0.474661768,0.000393039,0.254479198,0.326802009,0.028736936,0.1903778,0.003143222,0.746464014,0.033768886,0.003001912,0.276756798,0.000524193,0.945085789,0.002296555,0.101971679,0.628790859,0.835718855
0,0.613579037,0.999066725,0.000233354,205000000,0.478568733,0.000338034,0.047575666,0.32620075,0.013476111,0.184707036,0.00897434,0.800874807,0.067474375,0.013360771,0.277099914,0.00845883,0.942835269,0.002494768,0.014970127,0.662912577,0.81916144
0,0.599669929,0.998880116,0.000186175,0,0.463137146,0.00059706,0.368255896,0.321638254,0.010693165,0.170160621,0.040054052,0.75114006,0.012011134,0.000483069,0.330915054,0.010065576,0.931735021,0.002246086,0.013604679,0.641868239,0.797229814
0,0.605017368,0.998959151,0.000192882,0,0.465021011,0.000385039,0,0.320506472,0.039414976,0.168976699,0.009688175,0.749866741,0.101708314,0.006445557,0.262961914,0.003540797,0.930315621,0.002224347,0.06086641,0.642166328,0.79395442
0,0.622702835,0.999021084,0.000414672,2950000000,0.462711054,0.000454045,0.052940581,0.319905213,0.025787619,0.174602217,0.014599827,0.807619954,0.084246478,0.003487299,0.277438882,0.007439216,0.937440037,0.002258728,0.066391559,0.664071215,0.807137671
0,0.64030182,0.999038069,0.000680058,5640000000,0.487031865,0.000483048,0.375240409,0.328287473,0.016848919,0.17304879,0.006101376,0.903900879,0.066174935,0.007673887,0.277212963,0.028705473,0.934208943,0.002243522,0.102959623,0.65840384,0.804137456
0,0.623279378,0.999067649,0.000381716,5080000000,0.469654345,0.000508051,0.06761818,0.334300064,0.042379418,0.191508936,0.011377289,0.702925136,0.014108902,0.000845921,0.276802845,0.003321208,0.943081838,0.002307592,0.058780666,0.642592255,0.822670214
0,0.61970481,0.999125308,0.000262264,0,0.469848939,0.000785079,0.087761919,0.326766641,0.020841841,0.177090717,0.010067124,0.79226908,0.028009516,0.002594279,0.277008528,0.000883427,0.931434453,0.00229484,0.029893344,0.653581687,0.807304246
0,0.616389686,0.999236695,9730000000,1120000000,0.47461983,0.000647065,0.261463711,0.328570418,0.020569596,0.190649272,0.017995682,0.797813686,0.089143862,0.008256239,0.277112508,0.004090534,0.944380216,0.002626842,0.015746117,0.680859513,0.832543619
0,0.629470013,0.999191169,0.000352923,0,0.468912878,0.00050205,0.271586193,0.338119827,0.044028011,0.210843828,0.009837992,0.731180758,0.039158922,0.002183771,0.27697486,0,0.948003543,0.002352112,0.043304464,0.63773861,0.826921573
0,0.650319261,0.999087177,0.000791647,0,0.468525368,0.001009101,0.257515943,0.333911014,0.07438329,0.2071337,0.002270758,0.861571417,0.14327601,0.009619623,0.277168663,0.009795885,0.941018173,0.002261125,0.156158144,0.679552456,0.824464072
1,0.621564162,0.999254027,0.00016351,0,0.471882103,0.000537054,0.379997976,0.324326236,0.004476912,0.169218008,0.019464477,0.717846229,0.013957401,0.001140955,0.27697486,0,0.902946483,0.002234526,0.018897526,0.645554353,0.796451298
1,0.598675392,0.998926104,0.00012535,306000000,0.461313673,0.000524052,0,0.317358704,0.038704115,0.134793756,0.02659401,0.70010111,0.075691333,0.002588531,0.27683554,0.001625474,0.91223093,0.002039218,0.051265241,0.61960443,0.738702356
0,0.596145808,0.998926682,8290000000,2070000000,0.46425438,0.000363036,0,0.319693004,0.00813709,0.170115376,0.090753933,0.742486007,0.023091561,0.001805182,0.276114939,0.003629664,0.932699818,0.002331773,0.006735282,0.647019969,0.799961548
0,0.61664913,0.999249983,8920000000,3680000000,0.472665509,0.000148015,0.130782468,0.335962368,0.028661313,0.224605987,0.016867647,0.799915895,0.04024462,0.003012502,0.27713542,0.004027521,0.952830225,0.003155396,0.011445735,0.648420717,0.857985872
0,0.611971922,0.999040611,0.000222947,7130000000,0.469952945,0.001191119,0.152444579,0.322663932,0.011812393,0.177807104,0.005308227,0.875046002,0.01091946,0.001207859,0.277173115,0.018511758,0.94506459,0.002391974,0.018441638,0.627599737,0.813442441
0,0.555780568,0.996816789,0.001546985,0,0.464740864,0.00049805,0,0.319056377,0.000181496,0.176789081,0.006421574,0.7504686,0.003424949,0.000481754,1,0.00920664,0.937490245,0.002861662,0.005403633,0.641440724,0.815948987
0,0.600952738,0.99897059,0.00011714,560000000,0.460716472,0.000474047,0.23393056,0.314918299,0.038250374,0.172724531,0.017889928,0.765170962,0.025794461,0.000728258,0.277983118,0.002838152,0.929365899,0.002264693,0.020739442,0.616260376,0.800164462
0,0.610984592,0.999110402,0.000137145,374000000,0.466149988,0.000509051,0.075007592,0.328711891,0.032427364,0.187436845,0.010064186,0.755769183,0.022789051,0.000991194,0.280726066,0.005874134,0.940189204,0.002432971,0.021771048,0.645531276,0.821827367
0,0.639473039,0.999012765,0.000692084,0,0.469179605,0,0,0.327155691,0.036934525,0.18026544,0.006550828,0.786271936,0.095866977,0.005622369,0.277809698,0.011881228,0.940346368,0.002258404,0.158151892,0.647593721,0.82230934
0,0.605896597,0.999037376,0.000128703,0,0.450891187,0.000335034,0.001518372,0.29058499,0.008182464,0.169919312,0.070416991,0.841931912,0.09266239,0.002696123,0.27816262,0.021418955,0.923174317,0.0022716,0.008271104,0.672927575,0.79796152
0,0.630932991,0.999386213,0.000181318,0,0.484487054,0.000358036,0.211661099,0.33553795,0.018179893,0.20721665,0.021174155,0.804861776,0.094965518,0.008766325,0.276975071,715000000,0.953721807,0.002812629,0.018986933,0.63077937,0.860730824
0,0.600001441,0.998954991,0.000116562,5130000000,0.466403295,0.000374037,0,0.324467709,0.028177322,0.168946535,0.041819544,0.825418529,0.073305867,0.004230418,0.277309585,0.009810786,0.931515898,0.002232317,0.020259553,0.633505363,0.796225806
0,0.603417461,0.999040842,8550000000,1550000000,0.467421555,0.000264026,0.251644903,0.329560727,0.053753195,0.187587663,0.018735955,0.809259324,0.049034082,0.002434335,0.277414406,0.008693944,0.946526593,0.002401893,0.021703577,0.641826245,0.817797409
0,0.623697372,0.999255876,0.000195773,6640000000,0.479367236,0.000442044,0.211964774,0.3335927,0.022596307,0.194623332,0.012176314,0.873664647,0.074849733,0.005654422,0.277212037,0.014956766,0.948862075,0.002478593,0.031827707,0.647938307,0.842282981
0,0.622104671,0.999197871,0.000228151,0,0.467260512,0.000568057,0.288490738,0.324149395,0.012084638,0.178825126,0.011914869,0.720459682,0.062498531,0.003944557,0.276796635,0.002286016,0.925754125,0.002366688,0.019150088,0.659627897,0.811278904
0,0.598740253,0.998926335,0.000125003,0,0.461400904,0.000122012,0,0.317535545,0.011827518,0.169753412,0.012893086,0.745753442,0.007164813,0.000842145,0.27697486,0,0.931900415,0.002263537,0.008148303,0.641702824,0.797546626
0,0.61858055,0.999170486,0.000198895,0,0.50285096,0.000293029,0.123595506,0.326519063,0.01350636,0.181389036,0.009597109,0.793711377,0.134624609,0.036056053,0.277123214,0.01164452,0.943714746,0.002473135,0.020364376,0.646268963,0.824944822
0,0.607208233,0.999007449,0.000179583,0,0.468310645,0.000175018,0.063771637,0.379535969,0.042334044,0.214614282,0.02230219,0.637477036,0.017800083,0.000567029,0.27697486,0,0.941308478,0.002539643,0.013158039,0.649390543,0.819810181
0,0.600383401,0.998997628,799000000,0,0.46191255,0.000329033,0.29588015,0.318313645,0.022792928,0.171751753,0.024799142,0.758465337,0.033446113,0.001694105,0.278757389,0.004899958,0.933229233,0.002289087,0.012571898,0.647034925,0.800298331
0,0.608815348,0.999074467,0.000138417,0,0.472158896,0.000321032,0,0.322840772,0.013113118,0.175906794,0.008883275,0.792408989,0.061461472,0.006425226,0.277034339,0.001767413,0.939796081,0.002518936,0.015040148,0.659483703,0.821398712
0,0.591374912,0.998399209,0.000534356,0,0.461311995,0,0,0.316580604,0.001467096,0.164308876,0.034002614,0.80561807,0.013721841,0.000315581,0.27697486,0,0.889129803,0.002026967,0.011547696,0.632450244,0.78221463
0,0.600693293,0.999013111,7000000000,0,0.46204172,0.000321032,0.209535378,0.31919785,0.073158189,0.176593017,0.055350087,0.827245938,0.029821767,0.001631363,0.277365937,0.011130411,0.939421567,0.002280316,0.023234251,0.634583465,0.80279781
0,0.597652027,0.998951409,8240000000,662000000,0.461766605,0.00020402,0.999696326,0.318278277,0.028358818,0.169858985,0.013319037,0.757631891,0.013563063,0.000754713,0.278033826,0.002865176,0.934953283,0.002230178,0.011392631,0.634676631,0.795958955
0,0.628583577,0.999074813,0.000455261,0,0.461655889,0,0.226642373,0.317959963,0.017196788,0.17462484,0.011021841,0.853331746,0.027662286,0.001319218,0.277299789,0.010800786,0.937444378,0.002260952,0.051580258,0.63629302,0.805311821
0,0.607539745,0.999109015,8340000000,4010000000,0.467448395,0.000266027,0.213179472,0.327863054,0.051575238,0.219191615,0.023794486,0.831651969,0.040628152,0.002945944,0.277324417,0.013943662,0.949678725,0.002701796,0.018119321,0.63894172,0.846011124
0,0.611481861,0.999109131,0.000148477,8420000000,0.476834168,0.000405041,0.252657152,0.33242555,0.031474507,0.184231958,0.013700924,0.834907689,0.123543502,0.009158326,0.277138714,0.006950041,0.942106475,0.002346612,0.036230138,0.638003924,0.820694643
0,0.603338186,0.999037607,8420000000,1530000000,0.460199794,0.000224022,0.283125822,0.314458513,0.029916663,0.180107081,0.018480384,0.806869784,0.030012783,0.001137671,0.277277144,0.004379643,0.935897338,0.002371556,0.015485216,0.63339411,0.808786264
0,0.592585653,0.998812406,0.000136567,4670000000,0.457733827,0.000320032,0,0.306182358,0.028449567,0.148367393,0.005126096,0.749478547,0.085225383,0.002929758,0.256057723,0.004758235,0.925055574,0.002050409,0.018646364,0.647086924,0.776340295
0,0.614249269,0.99920723,9270000000,2330000000,0.478619058,0.000191019,0.217329689,0.335997736,0.0369194,0.215798205,0.021215281,0.837870482,0.133893395,0.010157397,0.277092096,0.005267372,0.954589686,0.002893009,0.017950489,0.688537583,0.86564485
0,0.615712247,0.999203071,0.000120262,3500000000,0.478256712,0.000340034,0.231602389,0.3265898,0.021582951,0.193801372,0.017628483,0.873422884,0.38149651,0.04497539,0.277059343,0.008297855,0.949727072,0.002687225,0.017452847,0.619754511,0.842680817
0,0.606862307,0.999056788,0.000124772,4580000000,0.468637763,0.000290029,0.203968013,0.333557332,0.101229638,0.265432471,0.018157249,0.788024117,0.028484308,0.00179167,0.277138597,0.002621493,0.964139287,0.002617825,0.037591435,0.646840547,0.881317918
0,0.607871258,0.999104162,9350000000,951000000,0.463576659,0.000348035,0.299423019,0.320329631,0.029856164,0.186132268,0.030656698,0.827708735,0.212950056,0.016538039,0.277208842,0.009511066,0.937730771,0.002459074,0.014000474,0.728868132,0.814731316
0,0.619056199,0.999196485,0.000180624,0,0.478763326,0.000707071,0.33495293,0.328888732,0.012296384,0.180325767,0.015915867,0.696284036,0.056712616,0.002952702,0.276970211,8880000000,0.887990665,0.002428027,0.02973624,0.614424528,0.830434153
0,0.615942865,0.999138711,0.000188603,0,0.473336521,0.000491049,0.252252252,0.337306359,0.021885445,0.184284745,0.015736674,0.653587451,0.075036282,0.002685519,0.276954268,0.000483684,0.921513275,0.002395894,0.030848635,0.666643452,0.82592026
0,0.613362833,0.999020391,0.000266426,0.000135659,0.465203862,0.000441044,0,0.319834477,0.009120196,0.194231204,0.011177533,0.7882849,0.176464715,0.031384329,0.27698422,0.00042663,0.952813241,0.002824825,0.011061116,0.717053925,0.834484849
0,0.60779919,0.999132009,6450000000,0,0.485699907,550000000,0.126227351,0.323371295,0.010118426,0.183387377,0.016453447,0.874759809,0.019524452,0.00517713,0.277081196,0.02374636,0.947863773,0.003270738,0.005044931,0.645580095,0.82671873
0,0.603006673,0.999051473,6780000000,0,0.46627748,0.000368037,0.285858893,0.320895522,0.016501051,0.172777317,0.043878795,0.742337471,0.001502971,0.000161955,0.27575575,0.007225154,0.933438641,0.002330352,0.009784696,0.643388244,0.8016982
0,0.605010162,0.999025937,0.000125813,0.000118171,0.468144569,0.000215022,0,0.323052982,0.039369602,0.18988764,0.017049777,0.774518431,0.033980882,0.003299643,0.27701805,0.000683737,0.947696369,0.002513429,0.025643831,0.588012742,0.838511854
0,0.61128007,0.998990811,0.00026342,419000000,0.462575174,0.000447045,0,0.319233218,0.012780374,0.167159339,0.009958433,0.714851098,0.02339758,0.00125034,0.276818121,0.002020498,0.929565605,0.002198528,0.028156214,0.649238602,0.790765866
0,0.599893339,0.999000863,6410000000,0,0.46731587,0.000267027,0.316631238,0.328464314,0.031852625,0.179805445,0.012887211,0.767475482,0.076208443,0.004105609,0.277890413,0.005687838,0.93547778,0.002393556,0.012211943,0.664849577,0.80764589
0,0.607446057,0.999131432,5900000000,1320000000,0.498566552,0.000348035,0.249519182,0.333451227,0.053072583,0.217789005,0.187215604,0.892074315,0.156751478,0.024962874,0.276988392,0.002067682,0.960825622,0.002920209,0.020556236,0.644484645,0.879033779
0,0.630370861,0.999254836,0.000303777,934000000,0.47346569,0.00010301,0.210547626,0.332107236,0.016410303,0.193839077,0.006871025,0.757029284,0.037579702,0.00280367,0.277035459,0.000201368,0.952556367,0.002470674,0.024777264,0.642209366,0.830870757
0,0.614616815,0.999071925,0.000238096,3330000000,0.46582287,0.000283028,0.168741775,0.322805404,0.021401455,0.178742176,0.012214503,0.76215519,0.018694397,0.001252539,0.278240308,0.006720964,0.937047352,0.002326987,0.027798694,0.620939294,0.811740869
